
465290,images_lines/asian_female/AF1563.jpg,13
465290,images_lines/asian_female/AF1846.jpg,15
465290,images_lines/asian_female/AF1521.jpg,13
465290,images_lines/asian_female/AF1819.jpg,16
465290,images_lines/asian_female/AF1740.jpg,10
465290,images_lines/asian_female/AF1867.jpg,15
465290,images_lines/asian_female/AF1499.jpg,12
465290,images_lines/asian_female/AF1726.jpg,9
465290,images_lines/asian_female/AF1745.jpg,14
465290,images_lines/asian_female/AF1534.jpg,14
465290,images_lines/asian_female/AF1496.jpg,10
465290,images_lines/asian_female/AF1862.jpg,13
465290,images_lines/asian_female/AF1918.jpg,11
465290,images_lines/asian_female/AF1867.jpg_lines15.png,12
